nSeq,I1,I2,O1,O2,A1,A2,A3,A4,A5,A6
3,0,0,0,0,468,494,0,0,0,0
4,0,0,0,0,468,494,0,0,0,0
5,0,0,0,0,468,495,0,0,0,0
6,0,0,0,0,468,496,0,0,0,0
7,0,0,0,0,467,496,0,0,0,0
8,0,0,0,0,468,497,0,0,0,0
9,0,0,0,0,468,498,0,0,0,0
10,0,0,0,0,468,499,0,0,0,0
11,0,0,0,0,468,500,0,0,0,0
12,0,0,0,0,468,500,0,0,0,0
13,0,0,0,0,468,501,0,0,0,0
14,0,0,0,0,468,501,0,0,0,0
15,0,0,0,0,468,500,0,0,0,0
0,0,0,0,0,468,501,0,0,0,0
1,0,0,0,0,468,502,0,0,0,0
2,0,0,0,0,467,503,0,0,0,0
3,0,0,0,0,468,503,0,0,0,0
4,0,0,0,0,467,502,0,0,0,0
5,0,0,0,0,467,502,0,0,0,0
6,0,0,0,0,467,502,0,0,0,0
7,0,0,0,0,467,503,0,0,0,0
8,0,0,0,0,467,502,0,0,0,0
9,0,0,0,0,467,502,0,0,0,0
10,0,0,0,0,468,502,0,0,0,0
11,0,0,0,0,467,502,0,0,0,0
12,0,0,0,0,467,503,0,0,0,0
13,0,0,0,0,467,504,0,0,0,0
14,0,0,0,0,466,504,0,0,0,0
15,0,0,0,0,466,504,0,0,0,0
0,0,0,0,0,466,504,0,0,0,0
1,0,0,0,0,466,504,0,0,0,0
2,0,0,0,0,466,505,0,0,0,0
3,0,0,0,0,465,505,0,0,0,0
4,0,0,0,0,465,504,0,0,0,0
5,0,0,0,0,464,504,0,0,0,0
6,0,0,0,0,464,504,0,0,0,0
7,0,0,0,0,465,503,0,0,0,0
8,0,0,0,0,464,502,0,0,0,0
9,0,0,0,0,464,502,0,0,0,0
10,0,0,0,0,464,502,0,0,0,0
11,0,0,0,0,464,504,0,0,0,0
12,0,0,0,0,464,504,0,0,0,0
13,0,0,0,0,464,506,0,0,0,0
14,0,0,0,0,463,507,0,0,0,0
15,0,0,0,0,463,507,0,0,0,0
0,0,0,0,0,463,508,0,0,0,0
1,0,0,0,0,463,508,0,0,0,0
2,0,0,0,0,463,508,0,0,0,0
3,0,0,0,0,463,507,0,0,0,0
4,0,0,0,0,462,507,0,0,0,0
5,0,0,0,0,463,508,0,0,0,0
6,0,0,0,0,463,507,0,0,0,0
7,0,0,0,0,463,508,0,0,0,0
8,0,0,0,0,463,508,0,0,0,0
9,0,0,0,0,462,508,0,0,0,0
10,0,0,0,0,462,507,0,0,0,0
11,0,0,0,0,462,508,0,0,0,0
12,0,0,0,0,462,507,0,0,0,0
13,0,0,0,0,462,508,0,0,0,0
14,0,0,0,0,462,508,0,0,0,0
15,0,0,0,0,462,508,0,0,0,0
0,0,0,0,0,462,508,0,0,0,0
1,0,0,0,0,462,507,0,0,0,0
2,0,0,0,0,462,508,0,0,0,0
3,0,0,0,0,461,507,0,0,0,0
4,0,0,0,0,461,507,0,0,0,0
5,0,0,0,0,461,508,0,0,0,0
6,0,0,0,0,461,508,0,0,0,0
7,0,0,0,0,462,508,0,0,0,0
8,0,0,0,0,461,507,0,0,0,0
9,0,0,0,0,461,507,0,0,0,0
10,0,0,0,0,461,506,0,0,0,0
11,0,0,0,0,461,506,0,0,0,0
12,0,0,0,0,462,506,0,0,0,0
13,0,0,0,0,461,507,0,0,0,0
14,0,0,0,0,461,508,0,0,0,0
15,0,0,0,0,461,507,0,0,0,0
0,0,0,0,0,460,507,0,0,0,0
1,0,0,0,0,460,508,0,0,0,0
2,0,0,0,0,461,508,0,0,0,0
3,0,0,0,0,461,508,0,0,0,0
4,0,0,0,0,461,508,0,0,0,0
5,0,0,0,0,461,509,0,0,0,0
6,0,0,0,0,462,510,0,0,0,0
7,0,0,0,0,462,509,0,0,0,0
8,0,0,0,0,462,510,0,0,0,0
9,0,0,0,0,462,509,0,0,0,0
10,0,0,0,0,461,508,0,0,0,0
11,0,0,0,0,462,508,0,0,0,0
12,0,0,0,0,462,507,0,0,0,0
13,0,0,0,0,462,506,0,0,0,0
14,0,0,0,0,462,505,0,0,0,0
15,0,0,0,0,462,505,0,0,0,0
0,0,0,0,0,462,505,0,0,0,0
1,0,0,0,0,462,505,0,0,0,0
2,0,0,0,0,462,505,0,0,0,0
3,0,0,0,0,462,506,0,0,0,0
4,0,0,0,0,462,507,0,0,0,0
5,0,0,0,0,463,507,0,0,0,0
6,0,0,0,0,463,506,0,0,0,0
7,0,0,0,0,463,505,0,0,0,0
8,0,0,0,0,463,505,0,0,0,0
9,0,0,0,0,463,505,0,0,0,0
10,0,0,0,0,463,506,0,0,0,0
11,0,0,0,0,463,506,0,0,0,0
12,0,0,0,0,464,507,0,0,0,0
13,0,0,0,0,464,506,0,0,0,0
14,0,0,0,0,464,505,0,0,0,0
15,0,0,0,0,464,504,0,0,0,0
0,0,0,0,0,465,504,0,0,0,0
1,0,0,0,0,466,503,0,0,0,0
2,0,0,0,0,466,501,0,0,0,0
3,0,0,0,0,466,501,0,0,0,0
4,0,0,0,0,467,502,0,0,0,0
5,0,0,0,0,467,500,0,0,0,0
6,0,0,0,0,468,499,0,0,0,0
7,0,0,0,0,468,499,0,0,0,0
8,0,0,0,0,469,499,0,0,0,0
9,0,0,0,0,470,498,0,0,0,0
10,0,0,0,0,470,497,0,0,0,0
11,0,0,0,0,472,496,0,0,0,0
12,0,0,0,0,472,494,0,0,0,0
13,0,0,0,0,473,493,0,0,0,0
14,0,0,0,0,475,492,0,0,0,0
15,0,0,0,0,475,492,0,0,0,0
0,0,0,0,0,476,492,0,0,0,0
1,0,0,0,0,478,493,0,0,0,0
2,0,0,0,0,480,493,0,0,0,0
3,0,0,0,0,481,493,0,0,0,0
4,0,0,0,0,483,493,0,0,0,0
5,0,0,0,0,484,492,0,0,0,0
6,0,0,0,0,486,491,0,0,0,0
7,0,0,0,0,487,490,0,0,0,0
8,0,0,0,0,489,490,0,0,0,0
9,0,0,0,0,492,490,0,0,0,0
10,0,0,0,0,493,490,0,0,0,0
11,0,0,0,0,495,491,0,0,0,0
12,0,0,0,0,497,490,0,0,0,0
13,0,0,0,0,500,489,0,0,0,0
14,0,0,0,0,503,488,0,0,0,0
15,0,0,0,0,505,487,0,0,0,0
0,0,0,0,0,508,484,0,0,0,0
1,0,0,0,0,511,483,0,0,0,0
2,0,0,0,0,513,483,0,0,0,0
3,0,0,0,0,516,481,0,0,0,0
4,0,0,0,0,519,481,0,0,0,0
5,0,0,0,0,522,481,0,0,0,0
6,0,0,0,0,526,480,0,0,0,0
7,0,0,0,0,528,481,0,0,0,0
8,0,0,0,0,532,482,0,0,0,0
9,0,0,0,0,536,481,0,0,0,0
10,0,0,0,0,539,481,0,0,0,0
11,0,0,0,0,543,480,0,0,0,0
12,0,0,0,0,547,479,0,0,0,0
13,0,0,0,0,550,476,0,0,0,0
14,0,0,0,0,554,475,0,0,0,0
15,0,0,0,0,558,473,0,0,0,0
0,0,0,0,0,562,473,0,0,0,0
1,0,0,0,0,566,473,0,0,0,0
2,0,0,0,0,570,474,0,0,0,0
3,0,0,0,0,574,474,0,0,0,0
4,0,0,0,0,579,474,0,0,0,0
5,0,0,0,0,583,473,0,0,0,0
6,0,0,0,0,587,473,0,0,0,0
7,0,0,0,0,591,473,0,0,0,0
8,0,0,0,0,595,472,0,0,0,0
9,0,0,0,0,600,471,0,0,0,0
10,0,0,0,0,604,470,0,0,0,0
11,0,0,0,0,609,469,0,0,0,0
12,0,0,0,0,613,468,0,0,0,0
13,0,0,0,0,618,467,0,0,0,0
14,0,0,0,0,622,467,0,0,0,0
15,0,0,0,0,626,468,0,0,0,0
0,0,0,0,0,631,468,0,0,0,0
1,0,0,0,0,635,468,0,0,0,0
2,0,0,0,0,639,468,0,0,0,0
3,0,0,0,0,643,468,0,0,0,0
4,0,0,0,0,647,467,0,0,0,0
5,0,0,0,0,652,467,0,0,0,0
6,0,0,0,0,656,467,0,0,0,0
7,0,0,0,0,660,467,0,0,0,0
8,0,0,0,0,664,467,0,0,0,0
9,0,0,0,0,668,467,0,0,0,0
10,0,0,0,0,671,468,0,0,0,0
11,0,0,0,0,674,469,0,0,0,0
12,0,0,0,0,678,470,0,0,0,0
13,0,0,0,0,682,470,0,0,0,0
14,0,0,0,0,685,471,0,0,0,0
15,0,0,0,0,688,470,0,0,0,0
0,0,0,0,0,692,471,0,0,0,0
1,0,0,0,0,696,473,0,0,0,0
2,0,0,0,0,698,474,0,0,0,0
3,0,0,0,0,701,475,0,0,0,0
4,0,0,0,0,704,475,0,0,0,0
5,0,0,0,0,707,476,0,0,0,0
6,0,0,0,0,710,477,0,0,0,0
7,0,0,0,0,712,478,0,0,0,0
8,0,0,0,0,715,478,0,0,0,0
9,0,0,0,0,717,478,0,0,0,0
10,0,0,0,0,719,479,0,0,0,0
11,0,0,0,0,721,481,0,0,0,0
12,0,0,0,0,723,483,0,0,0,0
13,0,0,0,0,725,485,0,0,0,0
14,0,0,0,0,728,486,0,0,0,0
15,0,0,0,0,729,486,0,0,0,0
0,0,0,0,0,731,487,0,0,0,0
1,0,0,0,0,732,489,0,0,0,0
2,0,0,0,0,733,492,0,0,0,0
3,0,0,0,0,735,494,0,0,0,0
4,0,0,0,0,736,495,0,0,0,0
5,0,0,0,0,737,497,0,0,0,0
6,0,0,0,0,738,499,0,0,0,0
7,0,0,0,0,739,501,0,0,0,0
8,0,0,0,0,739,504,0,0,0,0
9,0,0,0,0,739,505,0,0,0,0
10,0,0,0,0,740,508,0,0,0,0
11,0,0,0,0,741,510,0,0,0,0
12,0,0,0,0,740,511,0,0,0,0
13,0,0,0,0,742,513,0,0,0,0
14,0,0,0,0,741,514,0,0,0,0
15,0,0,0,0,741,515,0,0,0,0
0,0,0,0,0,741,517,0,0,0,0
1,0,0,0,0,741,519,0,0,0,0
2,0,0,0,0,741,520,0,0,0,0
3,0,0,0,0,740,522,0,0,0,0
4,0,0,0,0,739,524,0,0,0,0
5,0,0,0,0,739,526,0,0,0,0
6,0,0,0,0,738,527,0,0,0,0
7,0,0,0,0,736,529,0,0,0,0
8,0,0,0,0,736,530,0,0,0,0
9,0,0,0,0,735,531,0,0,0,0
10,0,0,0,0,733,531,0,0,0,0
11,0,0,0,0,733,533,0,0,0,0
12,0,0,0,0,731,535,0,0,0,0
13,0,0,0,0,729,535,0,0,0,0
14,0,0,0,0,728,535,0,0,0,0
15,0,0,0,0,727,536,0,0,0,0
0,0,0,0,0,725,536,0,0,0,0
1,0,0,0,0,723,536,0,0,0,0
2,0,0,0,0,721,536,0,0,0,0
3,0,0,0,0,719,537,0,0,0,0
4,0,0,0,0,717,538,0,0,0,0
5,0,0,0,0,715,539,0,0,0,0
6,0,0,0,0,713,540,0,0,0,0
7,0,0,0,0,711,541,0,0,0,0
8,0,0,0,0,709,542,0,0,0,0
9,0,0,0,0,706,543,0,0,0,0
10,0,0,0,0,703,543,0,0,0,0
11,0,0,0,0,702,544,0,0,0,0
12,0,0,0,0,699,545,0,0,0,0
13,0,0,0,0,697,545,0,0,0,0
14,0,0,0,0,695,544,0,0,0,0
15,0,0,0,0,692,543,0,0,0,0
0,0,0,0,0,689,544,0,0,0,0
1,0,0,0,0,687,544,0,0,0,0
2,0,0,0,0,684,545,0,0,0,0
3,0,0,0,0,681,547,0,0,0,0
4,0,0,0,0,679,547,0,0,0,0
5,0,0,0,0,676,547,0,0,0,0
6,0,0,0,0,673,546,0,0,0,0
7,0,0,0,0,671,547,0,0,0,0
8,0,0,0,0,668,547,0,0,0,0
9,0,0,0,0,666,547,0,0,0,0
10,0,0,0,0,663,547,0,0,0,0
11,0,0,0,0,660,546,0,0,0,0
12,0,0,0,0,657,546,0,0,0,0
13,0,0,0,0,655,545,0,0,0,0
14,0,0,0,0,652,544,0,0,0,0
15,0,0,0,0,649,545,0,0,0,0
0,0,0,0,0,647,547,0,0,0,0
1,0,0,0,0,644,547,0,0,0,0
2,0,0,0,0,641,546,0,0,0,0
3,0,0,0,0,639,546,0,0,0,0
4,0,0,0,0,636,545,0,0,0,0
5,0,0,0,0,633,545,0,0,0,0
6,0,0,0,0,632,545,0,0,0,0
7,0,0,0,0,628,545,0,0,0,0
8,0,0,0,0,626,545,0,0,0,0
9,0,0,0,0,623,545,0,0,0,0
10,0,0,0,0,621,544,0,0,0,0
11,0,0,0,0,618,544,0,0,0,0
12,0,0,0,0,616,544,0,0,0,0
13,0,0,0,0,613,544,0,0,0,0
14,0,0,0,0,611,545,0,0,0,0
15,0,0,0,0,609,546,0,0,0,0
0,0,0,0,0,607,546,0,0,0,0
1,0,0,0,0,604,545,0,0,0,0
2,0,0,0,0,601,545,0,0,0,0
3,0,0,0,0,599,545,0,0,0,0
4,0,0,0,0,596,545,0,0,0,0
5,0,0,0,0,595,545,0,0,0,0
6,0,0,0,0,593,544,0,0,0,0
7,0,0,0,0,591,543,0,0,0,0
8,0,0,0,0,588,543,0,0,0,0
9,0,0,0,0,586,542,0,0,0,0
10,0,0,0,0,584,541,0,0,0,0
11,0,0,0,0,583,540,0,0,0,0
12,0,0,0,0,580,539,0,0,0,0
13,0,0,0,0,579,538,0,0,0,0
14,0,0,0,0,576,537,0,0,0,0
15,0,0,0,0,575,538,0,0,0,0
0,0,0,0,0,573,537,0,0,0,0
1,0,0,0,0,571,537,0,0,0,0
2,0,0,0,0,569,537,0,0,0,0
3,0,0,0,0,568,537,0,0,0,0
4,0,0,0,0,565,537,0,0,0,0
5,0,0,0,0,564,536,0,0,0,0
6,0,0,0,0,562,536,0,0,0,0
7,0,0,0,0,560,535,0,0,0,0
8,0,0,0,0,559,534,0,0,0,0
9,0,0,0,0,557,534,0,0,0,0
10,0,0,0,0,556,535,0,0,0,0
11,0,0,0,0,554,535,0,0,0,0
12,0,0,0,0,553,534,0,0,0,0
13,0,0,0,0,551,534,0,0,0,0
14,0,0,0,0,550,535,0,0,0,0
15,0,0,0,0,548,535,0,0,0,0
0,0,0,0,0,547,534,0,0,0,0
1,0,0,0,0,545,532,0,0,0,0
2,0,0,0,0,544,532,0,0,0,0
3,0,0,0,0,543,532,0,0,0,0
4,0,0,0,0,542,531,0,0,0,0
5,0,0,0,0,541,531,0,0,0,0
6,0,0,0,0,540,532,0,0,0,0
7,0,0,0,0,538,533,0,0,0,0
8,0,0,0,0,537,534,0,0,0,0
9,0,0,0,0,536,535,0,0,0,0
10,0,0,0,0,534,535,0,0,0,0
11,0,0,0,0,534,535,0,0,0,0
12,0,0,0,0,532,535,0,0,0,0
13,0,0,0,0,531,534,0,0,0,0
14,0,0,0,0,530,534,0,0,0,0
15,0,0,0,0,529,533,0,0,0,0
0,0,0,0,0,527,532,0,0,0,0
1,0,0,0,0,526,532,0,0,0,0
2,0,0,0,0,525,531,0,0,0,0
3,0,0,0,0,524,530,0,0,0,0
4,0,0,0,0,522,530,0,0,0,0
5,0,0,0,0,521,529,0,0,0,0
6,0,0,0,0,520,528,0,0,0,0
7,0,0,0,0,519,529,0,0,0,0
8,0,0,0,0,517,528,0,0,0,0
9,0,0,0,0,516,528,0,0,0,0
10,0,0,0,0,515,528,0,0,0,0
11,0,0,0,0,513,528,0,0,0,0
12,0,0,0,0,512,528,0,0,0,0
13,0,0,0,0,510,528,0,0,0,0
14,0,0,0,0,509,527,0,0,0,0
15,0,0,0,0,508,527,0,0,0,0
0,0,0,0,0,505,527,0,0,0,0
1,0,0,0,0,505,527,0,0,0,0
2,0,0,0,0,504,527,0,0,0,0
3,0,0,0,0,502,526,0,0,0,0
4,0,0,0,0,501,527,0,0,0,0
5,0,0,0,0,500,527,0,0,0,0
6,0,0,0,0,499,528,0,0,0,0
7,0,0,0,0,497,527,0,0,0,0
8,0,0,0,0,496,526,0,0,0,0
9,0,0,0,0,495,525,0,0,0,0
10,0,0,0,0,493,525,0,0,0,0
11,0,0,0,0,492,525,0,0,0,0
12,0,0,0,0,490,524,0,0,0,0
13,0,0,0,0,489,524,0,0,0,0
14,0,0,0,0,488,524,0,0,0,0
15,0,0,0,0,487,523,0,0,0,0
0,0,0,0,0,486,524,0,0,0,0
1,0,0,0,0,485,524,0,0,0,0
2,0,0,0,0,483,523,0,0,0,0
3,0,0,0,0,482,523,0,0,0,0
4,0,0,0,0,481,522,0,0,0,0
5,0,0,0,0,480,522,0,0,0,0
6,0,0,0,0,479,523,0,0,0,0
7,0,0,0,0,478,522,0,0,0,0
8,0,0,0,0,477,521,0,0,0,0
9,0,0,0,0,476,521,0,0,0,0
10,0,0,0,0,475,521,0,0,0,0
11,0,0,0,0,473,520,0,0,0,0
12,0,0,0,0,472,520,0,0,0,0
13,0,0,0,0,472,521,0,0,0,0
14,0,0,0,0,470,522,0,0,0,0
15,0,0,0,0,470,523,0,0,0,0
0,0,0,0,0,469,523,0,0,0,0
1,0,0,0,0,467,523,0,0,0,0
2,0,0,0,0,467,523,0,0,0,0
3,0,0,0,0,465,523,0,0,0,0
4,0,0,0,0,465,523,0,0,0,0
5,0,0,0,0,464,523,0,0,0,0
6,0,0,0,0,463,521,0,0,0,0
7,0,0,0,0,463,520,0,0,0,0
8,0,0,0,0,461,518,0,0,0,0
9,0,0,0,0,461,518,0,0,0,0
10,0,0,0,0,460,518,0,0,0,0
11,0,0,0,0,459,518,0,0,0,0
12,0,0,0,0,458,518,0,0,0,0
13,0,0,0,0,457,517,0,0,0,0
14,0,0,0,0,457,516,0,0,0,0
15,0,0,0,0,456,516,0,0,0,0
0,0,0,0,0,455,516,0,0,0,0
1,0,0,0,0,455,516,0,0,0,0
2,0,0,0,0,454,516,0,0,0,0
3,0,0,0,0,455,517,0,0,0,0
4,0,0,0,0,454,517,0,0,0,0
5,0,0,0,0,453,516,0,0,0,0
6,0,0,0,0,452,515,0,0,0,0
7,0,0,0,0,452,514,0,0,0,0
8,0,0,0,0,451,513,0,0,0,0
9,0,0,0,0,451,514,0,0,0,0
10,0,0,0,0,450,513,0,0,0,0
11,0,0,0,0,450,513,0,0,0,0
12,0,0,0,0,450,512,0,0,0,0
13,0,0,0,0,449,513,0,0,0,0
14,0,0,0,0,449,512,0,0,0,0
15,0,0,0,0,449,512,0,0,0,0
0,0,0,0,0,449,511,0,0,0,0
1,0,0,0,0,449,511,0,0,0,0
2,0,0,0,0,448,511,0,0,0,0
3,0,0,0,0,448,511,0,0,0,0
4,0,0,0,0,448,511,0,0,0,0
5,0,0,0,0,449,511,0,0,0,0
6,0,0,0,0,448,511,0,0,0,0
7,0,0,0,0,448,511,0,0,0,0
8,0,0,0,0,448,510,0,0,0,0
9,0,0,0,0,448,510,0,0,0,0
10,0,0,0,0,448,510,0,0,0,0
11,0,0,0,0,448,510,0,0,0,0
12,0,0,0,0,448,510,0,0,0,0
13,0,0,0,0,448,509,0,0,0,0
14,0,0,0,0,448,509,0,0,0,0
15,0,0,0,0,448,510,0,0,0,0
0,0,0,0,0,448,509,0,0,0,0
1,0,0,0,0,448,508,0,0,0,0
2,0,0,0,0,448,509,0,0,0,0
3,0,0,0,0,448,509,0,0,0,0
4,0,0,0,0,449,508,0,0,0,0
5,0,0,0,0,448,508,0,0,0,0
6,0,0,0,0,448,509,0,0,0,0
7,0,0,0,0,448,510,0,0,0,0
8,0,0,0,0,448,510,0,0,0,0
9,0,0,0,0,448,511,0,0,0,0
10,0,0,0,0,448,511,0,0,0,0
11,0,0,0,0,448,511,0,0,0,0
12,0,0,0,0,449,510,0,0,0,0
13,0,0,0,0,448,510,0,0,0,0
14,0,0,0,0,448,510,0,0,0,0
15,0,0,0,0,448,509,0,0,0,0
0,0,0,0,0,448,507,0,0,0,0
1,0,0,0,0,448,507,0,0,0,0
2,0,0,0,0,448,506,0,0,0,0
3,0,0,0,0,448,505,0,0,0,0
4,0,0,0,0,448,505,0,0,0,0
5,0,0,0,0,448,505,0,0,0,0
6,0,0,0,0,448,505,0,0,0,0
7,0,0,0,0,448,506,0,0,0,0
8,0,0,0,0,449,507,0,0,0,0
9,0,0,0,0,449,507,0,0,0,0
10,0,0,0,0,449,508,0,0,0,0
11,0,0,0,0,449,508,0,0,0,0
12,0,0,0,0,449,509,0,0,0,0
13,0,0,0,0,449,508,0,0,0,0
14,0,0,0,0,449,509,0,0,0,0
15,0,0,0,0,450,509,0,0,0,0
0,0,0,0,0,450,508,0,0,0,0
1,0,0,0,0,450,508,0,0,0,0
2,0,0,0,0,450,508,0,0,0,0
3,0,0,0,0,451,508,0,0,0,0
4,0,0,0,0,451,508,0,0,0,0
5,0,0,0,0,451,508,0,0,0,0
6,0,0,0,0,451,508,0,0,0,0
7,0,0,0,0,452,507,0,0,0,0
8,0,0,0,0,452,507,0,0,0,0
9,0,0,0,0,452,507,0,0,0,0
10,0,0,0,0,452,506,0,0,0,0
11,0,0,0,0,452,506,0,0,0,0
12,0,0,0,0,453,505,0,0,0,0
13,0,0,0,0,453,505,0,0,0,0
14,0,0,0,0,453,505,0,0,0,0
15,0,0,0,0,453,506,0,0,0,0
0,0,0,0,0,454,506,0,0,0,0
1,0,0,0,0,453,505,0,0,0,0
2,0,0,0,0,454,505,0,0,0,0
3,0,0,0,0,455,506,0,0,0,0
4,0,0,0,0,455,506,0,0,0,0
5,0,0,0,0,455,507,0,0,0,0
6,0,0,0,0,455,507,0,0,0,0
7,0,0,0,0,455,506,0,0,0,0
8,0,0,0,0,455,507,0,0,0,0
9,0,0,0,0,455,506,0,0,0,0
10,0,0,0,0,456,506,0,0,0,0
11,0,0,0,0,455,507,0,0,0,0
12,0,0,0,0,456,508,0,0,0,0
13,0,0,0,0,456,508,0,0,0,0
14,0,0,0,0,456,506,0,0,0,0
15,0,0,0,0,456,505,0,0,0,0
0,0,0,0,0,456,504,0,0,0,0
1,0,0,0,0,456,505,0,0,0,0
2,0,0,0,0,456,505,0,0,0,0
3,0,0,0,0,456,505,0,0,0,0
4,0,0,0,0,455,506,0,0,0,0
5,0,0,0,0,456,507,0,0,0,0
6,0,0,0,0,455,508,0,0,0,0
7,0,0,0,0,456,508,0,0,0,0
8,0,0,0,0,456,508,0,0,0,0
9,0,0,0,0,456,508,0,0,0,0
10,0,0,0,0,456,508,0,0,0,0
11,0,0,0,0,456,508,0,0,0,0
12,0,0,0,0,456,509,0,0,0,0
13,0,0,0,0,456,509,0,0,0,0
14,0,0,0,0,455,508,0,0,0,0
15,0,0,0,0,456,508,0,0,0,0
0,0,0,0,0,456,508,0,0,0,0
1,0,0,0,0,456,507,0,0,0,0
2,0,0,0,0,456,507,0,0,0,0
3,0,0,0,0,456,507,0,0,0,0
4,0,0,0,0,456,507,0,0,0,0
5,0,0,0,0,456,507,0,0,0,0
6,0,0,0,0,457,507,0,0,0,0
7,0,0,0,0,457,508,0,0,0,0
8,0,0,0,0,456,507,0,0,0,0
9,0,0,0,0,456,507,0,0,0,0
10,0,0,0,0,456,505,0,0,0,0
11,0,0,0,0,457,505,0,0,0,0
12,0,0,0,0,456,505,0,0,0,0
13,0,0,0,0,456,505,0,0,0,0
14,0,0,0,0,456,506,0,0,0,0
15,0,0,0,0,456,508,0,0,0,0
0,0,0,0,0,456,509,0,0,0,0
1,0,0,0,0,455,509,0,0,0,0
2,0,0,0,0,456,508,0,0,0,0
3,0,0,0,0,456,508,0,0,0,0
4,0,0,0,0,455,508,0,0,0,0
5,0,0,0,0,455,508,0,0,0,0
6,0,0,0,0,456,508,0,0,0,0
7,0,0,0,0,456,509,0,0,0,0
8,0,0,0,0,455,509,0,0,0,0
9,0,0,0,0,456,509,0,0,0,0
10,0,0,0,0,455,510,0,0,0,0
11,0,0,0,0,455,509,0,0,0,0
12,0,0,0,0,455,508,0,0,0,0
13,0,0,0,0,455,507,0,0,0,0
14,0,0,0,0,456,505,0,0,0,0
15,0,0,0,0,455,505,0,0,0,0
0,0,0,0,0,455,506,0,0,0,0
1,0,0,0,0,456,507,0,0,0,0
2,0,0,0,0,456,507,0,0,0,0
3,0,0,0,0,456,506,0,0,0,0
4,0,0,0,0,456,506,0,0,0,0
5,0,0,0,0,456,506,0,0,0,0
6,0,0,0,0,456,505,0,0,0,0
7,0,0,0,0,455,506,0,0,0,0
8,0,0,0,0,455,506,0,0,0,0
9,0,0,0,0,455,507,0,0,0,0
10,0,0,0,0,456,508,0,0,0,0
11,0,0,0,0,455,508,0,0,0,0
12,0,0,0,0,455,508,0,0,0,0
13,0,0,0,0,455,508,0,0,0,0
14,0,0,0,0,455,508,0,0,0,0
15,0,0,0,0,455,508,0,0,0,0
0,0,0,0,0,455,507,0,0,0,0
1,0,0,0,0,455,507,0,0,0,0
2,0,0,0,0,455,507,0,0,0,0
3,0,0,0,0,455,507,0,0,0,0
4,0,0,0,0,455,507,0,0,0,0
5,0,0,0,0,455,507,0,0,0,0
6,0,0,0,0,455,507,0,0,0,0
7,0,0,0,0,454,508,0,0,0,0
8,0,0,0,0,455,508,0,0,0,0
9,0,0,0,0,455,508,0,0,0,0
10,0,0,0,0,455,507,0,0,0,0
11,0,0,0,0,455,507,0,0,0,0
12,0,0,0,0,454,507,0,0,0,0
13,0,0,0,0,454,507,0,0,0,0
14,0,0,0,0,455,506,0,0,0,0
15,0,0,0,0,454,506,0,0,0,0
0,0,0,0,0,454,506,0,0,0,0
1,0,0,0,0,454,505,0,0,0,0
2,0,0,0,0,454,504,0,0,0,0
3,0,0,0,0,454,504,0,0,0,0
4,0,0,0,0,454,504,0,0,0,0
5,0,0,0,0,454,505,0,0,0,0
6,0,0,0,0,454,508,0,0,0,0
7,0,0,0,0,454,509,0,0,0,0
8,0,0,0,0,454,509,0,0,0,0
9,0,0,0,0,454,509,0,0,0,0
10,0,0,0,0,454,508,0,0,0,0
11,0,0,0,0,454,507,0,0,0,0
12,0,0,0,0,453,507,0,0,0,0
13,0,0,0,0,453,507,0,0,0,0
14,0,0,0,0,453,506,0,0,0,0
15,0,0,0,0,454,506,0,0,0,0
0,0,0,0,0,454,507,0,0,0,0
1,0,0,0,0,454,507,0,0,0,0
2,0,0,0,0,454,507,0,0,0,0
3,0,0,0,0,454,507,0,0,0,0
4,0,0,0,0,454,507,0,0,0,0
5,0,0,0,0,454,506,0,0,0,0
6,0,0,0,0,454,506,0,0,0,0
7,0,0,0,0,454,505,0,0,0,0
8,0,0,0,0,454,505,0,0,0,0
9,0,0,0,0,455,506,0,0,0,0
10,0,0,0,0,455,507,0,0,0,0
11,0,0,0,0,455,507,0,0,0,0
12,0,0,0,0,455,507,0,0,0,0
13,0,0,0,0,455,508,0,0,0,0
14,0,0,0,0,455,509,0,0,0,0
15,0,0,0,0,455,508,0,0,0,0
0,0,0,0,0,455,507,0,0,0,0
1,0,0,0,0,455,507,0,0,0,0
2,0,0,0,0,455,507,0,0,0,0
3,0,0,0,0,455,508,0,0,0,0
4,0,0,0,0,455,508,0,0,0,0
5,0,0,0,0,455,507,0,0,0,0
6,0,0,0,0,455,506,0,0,0,0
7,0,0,0,0,455,505,0,0,0,0
8,0,0,0,0,455,505,0,0,0,0
9,0,0,0,0,455,505,0,0,0,0
10,0,0,0,0,455,505,0,0,0,0
11,0,0,0,0,455,506,0,0,0,0
12,0,0,0,0,455,506,0,0,0,0
13,0,0,0,0,455,507,0,0,0,0
14,0,0,0,0,455,506,0,0,0,0
15,0,0,0,0,455,507,0,0,0,0
0,0,0,0,0,456,507,0,0,0,0
1,0,0,0,0,455,506,0,0,0,0
2,0,0,0,0,456,507,0,0,0,0
3,0,0,0,0,456,507,0,0,0,0
4,0,0,0,0,456,506,0,0,0,0
5,0,0,0,0,455,507,0,0,0,0
6,0,0,0,0,456,507,0,0,0,0
7,0,0,0,0,456,508,0,0,0,0
8,0,0,0,0,456,507,0,0,0,0
9,0,0,0,0,456,507,0,0,0,0
10,0,0,0,0,456,507,0,0,0,0
11,0,0,0,0,456,508,0,0,0,0
12,0,0,0,0,456,508,0,0,0,0
